CellType    HSG

Parameter    Alpha_0         0.172
Parameter    Beta            0.0615
Parameter    DomainRadius    0.32
Parameter    NucleusRadius   3.9

Fragment   H
59.90	0.31850158
60.70	0.31482697
61.20	0.31260757
62.00	0.30907760
62.50	0.30682716
63.40	0.30304556
63.80	0.30138538
64.80	0.29725992
65.20	0.29566701
66.10	0.29217496
66.70	0.28982386
67.50	0.28682202
68.10	0.28456104
69.00	0.28134542
69.50	0.27960575
70.50	0.27619439
71.00	0.27441951
72.00	0.27114360
72.50	0.26953828
73.60	0.26599813
74.10	0.26445839
75.10	0.26143673
75.70	0.25958173
76.70	0.25668011
77.40	0.25472942
78.30	0.25220268
79.10	0.24998063
80.00	0.24755550
80.80	0.24542104
81.70	0.24309155
82.50	0.24113007
83.50	0.23866275
84.30	0.23669264
85.30	0.23432412
86.10	0.23243137
87.10	0.23015580
88.00	0.22821602
88.90	0.22623085
89.90	0.22408696
90.80	0.22217961
91.90	0.21993263
92.70	0.21836645
93.90	0.21602576
94.70	0.21444325
95.90	0.21219570
96.70	0.21075156
98.00	0.20834905
98.80	0.20696371
100.1	0.20473062
100.9	0.20332578
102.3	0.20102938
103.0	0.19990262
104.5	0.19747514
105.3	0.19625024
106.7	0.19413031
107.6	0.19274602
109.0	0.19071119
109.9	0.18944985
111.3	0.18749473
112.3	0.18608903
113.7	0.18421257
114.7	0.18286185
116.1	0.18105967
117.2	0.17970911
118.6	0.17797897
119.7	0.17661890
121.2	0.17484822
122.2	0.17371096
123.8	0.17184272
124.9	0.17064872
126.4	0.16901506
127.6	0.16771043
129.1	0.16614121
130.4	0.16485258
131.9	0.16334595
133.2	0.16205201
134.7	0.16060516
136.1	0.15927529
137.6	0.15788643
139.0	0.15666396
140.5	0.15532961
142.0	0.15402138
143.6	0.15266279
145.0	0.15148362
146.7	0.15010383
148.1	0.14902329
149.9	0.14762617
151.3	0.14653887
153.1	0.14519687
154.5	0.14420253
156.4	0.14279795
157.8	0.14184364
159.8	0.14047985
161.2	0.13951558
163.2	0.13820690
164.7	0.13726839
166.7	0.13601180
168.3	0.13500795
170.2	0.13385709
172.0	0.13278442
173.8	0.13173255
175.7	0.13069524
177.5	0.12968492
179.5	0.12859540
181.3	0.12762553
183.4	0.12653125
185.2	0.12564335
187.3	0.12459226
189.2	0.12365313
191.4	0.12260073
193.2	0.12174183
195.5	0.12068960
197.4	0.11986421
199.7	0.11885406
201.6	0.11802211
204.0	0.11701325
206.0	0.11617707
208.4	0.11520931
210.4	0.11444503
212.9	0.11348034
214.9	0.11270885
217.5	0.11174928
219.5	0.11104574
222.2	0.11009199
224.2	0.10938077
227.0	0.10843376
229.0	0.10775116
231.9	0.10681280
233.9	0.10619234
236.9	0.10526362
238.9	0.10463335
242.0	0.10371481
244.0	0.10314405
247.2	0.10220166
249.3	0.10162904
252.5	0.10075782
254.7	0.10015055
257.9	0.09931516
260.2	0.09874105
263.4	0.09790712
265.8	0.09733436
269.1	0.09654291
271.5	0.09596239
274.9	0.09518227
277.3	0.09465560
280.8	0.09388707
283.3	0.09333181
286.8	0.09259451
289.4	0.09204277
293.0	0.09131716
295.6	0.09081705
299.3	0.09010342
301.9	0.08959458
305.8	0.08887633
308.4	0.08841692
312.3	0.08769912
315.1	0.08722726
319.0	0.08656662
321.9	0.08607113
325.8	0.08543765
328.8	0.08497511
332.8	0.08435288
335.9	0.08386897
340.0	0.08325922
343.1	0.08279459
347.3	0.08219712
350.5	0.08176507
354.8	0.08117950
358.0	0.08073974
362.4	0.08016677
365.7	0.07973304
370.2	0.07917250
373.6	0.07877065
378.1	0.07823297
381.7	0.07780216
386.2	0.07728713
389.9	0.07686365
394.5	0.07635998
398.3	0.07596862
403.0	0.07547624
406.8	0.07507748
411.7	0.07458794
415.5	0.07422900
420.6	0.07374220
424.4	0.07337553
429.7	0.07289299
433.5	0.07254122
438.9	0.07207106
442.9	0.07174113
448.3	0.07129055
452.4	0.07094502
457.9	0.07050655
462.2	0.07016142
467.7	0.06974149
472.2	0.06941895
477.7	0.06901669
482.4	0.06867400
487.9	0.06828861
492.8	0.06794821
498.4	0.06759433
503.4	0.06726211
509.1	0.06689739
514.2	0.06657396
520.1	0.06621400
525.2	0.06592425
531.3	0.06556931
536.5	0.06526741
542.7	0.06492272
548.1	0.06462394
554.3	0.06429423
559.9	0.06401869
566.2	0.06369852
572.0	0.06340716
578.3	0.06310093
584.3	0.06281384
590.8	0.06253177
596.8	0.06225692
603.5	0.06196116
609.7	0.06169074
616.4	0.06140780
622.9	0.06113828
629.6	0.06088630
636.3	0.06062180
643.1	0.06035973
650.0	0.06010016
656.9	0.05984644
664.0	0.05961037
671.0	0.05936474
678.3	0.05911577
685.4	0.05887808
692.9	0.05863490
700.2	0.05841999
707.8	0.05818475
715.2	0.05795998
723.0	0.05773030
730.6	0.05751090
738.5	0.05728915
746.4	0.05708936
754.3	0.05687763
762.5	0.05666424
770.5	0.05646003
778.9	0.05625214
787.1	0.05606961
795.6	0.05586917
804.0	0.05567550
812.7	0.05547993
821.3	0.05528812
830.2	0.05509335
838.9	0.05492271
848.1	0.05473149
856.9	0.05455122
866.4	0.05436345
875.3	0.05418937
885.0	0.05400680
894.1	0.05385311
904.1	0.05367434
913.3	0.05351086
923.5	0.05333714
933.0	0.05317689
943.3	0.05302494
953.1	0.05286797
963.6	0.05270581
973.5	0.05255457
984.4	0.05239480
994.4	0.05226426
1000	0.05218587

Fragment   He
0.001	10.22413336
0.002	12.52962925
0.003	14.31810067
0.004	15.60862515
0.005	16.75468585
0.006	17.76075002
0.007	18.65747891
0.008	19.46452744
0.009	20.19560722
0.010	20.86092541
0.011	21.47114461
0.012	22.02664709
0.013	22.53685590
0.014	23.00566770
0.015	23.43776519
0.016	23.83648349
0.017	24.20561463
0.018	24.54715020
0.019	24.86491212
0.020	24.76693042
0.021	24.58571061
0.022	24.45625515
0.023	24.26177073
0.024	24.13175634
0.025	23.99683955
0.026	23.91465918
0.027	23.76996096
0.028	23.68804833
0.029	23.52948979
0.030	23.44040816
0.031	23.34960675
0.032	23.31234084
0.033	23.21562753
0.034	23.11159860
0.035	23.06811786
0.036	22.96504083
0.037	22.91492072
0.038	22.86703610
0.039	22.81324060
0.040	22.76174639
0.041	22.70535484
0.042	22.65148177
0.043	22.59413023
0.044	22.53840576
0.045	22.48176165
0.046	22.47457086
0.047	22.41597780
0.049	22.34617279
0.050	22.33456543
0.051	22.27349513
0.052	22.26023304
0.053	22.24615729
0.054	22.18385659
0.055	22.16861595
0.056	22.15448711
0.057	22.13771766
0.058	22.12218380
0.059	22.10423164
0.061	22.06855273
0.062	22.05081868
0.063	22.03104933
0.064	22.01092960
0.065	21.99198709
0.067	21.94442790
0.069	21.94602460
0.070	21.92541649
0.072	21.92450204
0.073	21.90305910
0.075	21.90108347
0.076	21.87789144
0.077	21.89677828
0.079	21.89238109
0.080	21.86853917
0.081	21.88904202
0.082	21.86655158
0.083	21.88434132
0.085	21.87209538
0.087	21.85953173
0.089	21.84971296
0.090	21.86500097
0.091	21.87910649
0.092	21.85389034
0.093	21.86746213
0.094	21.88140160
0.095	21.85588959
0.096	21.86856134
0.097	21.88156793
0.098	21.89357962
0.099	21.86750697
0.100	21.87894685
0.102	21.89872271
0.104	21.87607955
0.106	21.89225315
0.107	21.89936273
0.108	21.90603619
0.109	21.91287523
0.111	21.92419311
0.113	21.89908245
0.114	21.90356108
0.115	21.90769162
0.117	21.91495177
0.120	21.92184842
0.122	22.02848579
0.125	22.05598860
0.127	22.07369274
0.128	22.08241953
0.130	22.13366139
0.133	22.15722747
0.136	22.18085285
0.139	22.20525688
0.142	22.26184589
0.145	22.28383950
0.148	22.33851535
0.151	22.36140996
0.155	22.42186781
0.157	22.46584509
0.158	22.47309864
0.161	22.52455504
0.165	22.58162828
0.168	22.62981381
0.172	22.65751973
0.175	22.70343454
0.176	22.70893220
0.179	22.75395197
0.183	22.80546907
0.187	22.88586276
0.191	22.93726612
0.195	23.01782924
0.200	23.10364935
0.203	23.14378084
0.204	23.14788961
0.208	23.21757412
0.213	23.29138444
0.217	23.35909604
0.222	23.43074449
0.226	23.49686771
0.227	23.50050219
0.231	23.56711716
0.232	23.59665447
0.236	23.66127019
0.237	23.66479254
0.241	23.72990097
0.242	23.75885184
0.246	23.82230607
0.247	23.82579927
0.252	23.91723405
0.257	23.98441671
0.258	24.01260809
0.262	24.07480453
0.264	24.10619836
0.268	24.16807557
0.269	24.19583455
0.274	24.28582621
0.275	24.28852284
0.280	24.40932425
0.281	24.43563042
0.286	24.49423913
0.287	24.51997068
0.292	24.60001608
0.293	24.62530019
0.298	24.68067288
0.300	24.72960570
0.304	24.78454014
0.306	24.81078587
0.311	24.88923280
0.313	24.93671665
0.317	24.98878967
0.320	25.03711191
0.324	25.08750820
0.327	25.10935069
0.331	25.17655133
0.334	25.21972403
0.338	25.26386442
0.341	25.30602031
0.345	25.36920679
0.349	25.41080479
0.352	25.41396739
0.357	25.49310093
0.359	25.51127247
0.365	25.60484026
0.367	25.62367557
0.372	25.70026421
0.375	25.73832845
0.380	25.78111778
0.383	25.82021904
0.389	25.89927457
0.391	25.93849364
0.397	26.01960563
0.400	26.06153752
0.405	26.13060101
0.409	26.19845515
0.413	26.26789871
0.418	26.36139546
0.422	26.41588418
0.427	26.56859579
0.431	26.64994832
0.436	26.75717495
0.441	26.84718302
0.445	26.93060428
0.450	27.03876910
0.455	27.20098770
0.460	27.30413420
0.465	27.40582030
0.469	27.48278270
0.475	27.58875486
0.480	27.68593100
0.485	27.78151610
0.490	27.86017150
0.495	27.95278628
0.501	28.06473695
0.506	28.15326845
0.511	28.22574790
0.517	28.33120370
0.522	28.41457889
0.528	28.50156160
0.534	28.60040527
0.539	28.67871965
0.546	28.77783645
0.550	28.84800806
0.558	28.95918256
0.562	29.01344983
0.570	29.11927216
0.574	29.17071285
0.582	29.28308316
0.586	29.33165709
0.595	29.44084931
0.599	29.48656661
0.607	29.58626928
0.612	29.64246936
0.620	29.72592021
0.625	29.77857665
0.634	29.86841048
0.638	29.91498967
0.648	30.00904078
0.652	30.04317873
0.661	30.12007154
0.667	30.17214740
0.675	30.24081359
0.681	30.28795611
0.690	30.35227944
0.695	30.38717152
0.705	30.45978298
0.710	30.49133043
0.720	30.55046792
0.725	30.57862393
0.736	30.63745508
0.741	30.66733084
0.751	30.71347857
0.757	30.74032397
0.767	30.77967638
0.774	30.80656324
0.783	30.83900433
0.791	30.86479444
0.800	30.88822857
0.808	30.90894519
0.817	30.92947386
0.825	30.94516667
0.835	30.95996709
0.843	30.97074803
0.853	30.98146247
0.861	30.98632299
0.871	30.99173135
0.880	30.99426404
0.889	30.99424417
0.899	30.99163645
0.908	30.98712729
0.919	30.97917120
0.927	30.97118735
0.939	30.95734972
0.947	30.94588646
0.959	30.92683014
0.967	30.91210961
0.980	30.88391229
0.988	30.86499218
1.001	30.83260155
1.009	30.81018736
1.023	30.76614306
1.030	30.74375916
1.045	30.69188791
1.053	30.66793404
1.067	30.61304056
1.076	30.57715844
1.090	30.52042352
1.099	30.48104652
1.113	30.44170586
1.123	30.39832114
1.137	30.33416731
1.147	30.28858908
1.161	30.22616405
1.172	30.17318490
1.186	30.10282697
1.197	30.04780117
1.212	29.97483020
1.222	29.92353565
1.238	29.83702571
1.249	29.77869745
1.264	29.70174236
1.276	29.63607101
1.291	29.55170438
1.304	29.48490626
1.319	29.39901800
1.332	29.32476582
1.347	29.24400247
1.361	29.15559148
1.376	29.06712466
1.390	28.98474962
1.405	28.90249985
1.420	28.81312993
1.436	28.71724051
1.450	28.63387423
1.467	28.53785386
1.481	28.45418648
1.499	28.34442635
1.513	28.26758195
1.531	28.15753559
1.545	28.07334998
1.564	27.96345643
1.578	27.87898650
1.598	27.75528070
1.612	27.66178915
1.632	27.54235658
1.647	27.44905063
1.667	27.32166880
1.683	27.22080787
1.702	27.02517674
1.720	26.90590358
1.738	26.78704108
1.757	26.66892352
1.775	26.55110109
1.795	26.41982776
1.813	26.30298738
1.834	26.17324554
1.852	26.05758496
1.873	25.92237095
1.892	25.80823419
1.914	25.66790016
1.932	25.55488766
1.955	25.42206705
1.974	25.30162865
1.997	25.15495436
2.016	25.03553310
2.040	24.89036659
2.060	24.76549398
2.084	24.61508252
2.104	24.49133555
2.129	24.34234651
2.149	24.21968147
2.175	24.05927106
2.195	23.94415075
2.222	23.77184890
2.242	23.65135818
2.270	23.48006254
2.290	23.36109588
2.319	23.18755601
2.339	23.07667477
2.369	22.90428644
2.389	22.78834638
2.420	22.60706539
2.440	22.49273496
2.472	22.31271698
2.493	22.19460221
2.525	22.01399870
2.547	21.89244985
2.579	21.71961169
2.602	21.59445146
2.634	21.42441721
2.658	21.29576679
2.691	21.11904086
2.715	20.99280628
2.749	20.81781399
2.773	20.69321030
2.808	20.51241750
2.833	20.38560177
2.868	20.21189746
2.894	20.08239152
2.930	19.90384227
2.956	19.77704822
2.993	19.60011133
3.019	19.47588757
3.058	19.29291869
3.084	19.17133829
3.123	18.98991007
3.151	18.86175008
3.190	18.68643992
3.219	18.55654165
3.258	18.38340545
3.288	18.25213134
3.328	18.08013872
3.359	17.94761469
3.400	17.77407532
3.431	17.64484642
3.473	17.47248739
3.505	17.34227485
3.548	17.17001390
3.580	17.04304081
3.624	16.87050354
3.657	16.74302248
3.702	16.57169080
3.736	16.44388332
3.781	16.27694347
3.817	16.14537135
3.862	15.98319368
3.899	15.85180535
3.945	15.69088616
3.983	15.56002538
4.030	15.40076719
4.068	15.27407852
4.117	15.11345964
4.155	14.99088094
4.206	14.82918043
4.244	14.71064436
4.297	14.54828898
4.335	14.43369953
4.389	14.27366698
4.429	14.15708943
4.483	14.00244500
4.524	13.88700606
4.579	13.73494508
4.622	13.61804893
4.677	13.47111789
4.722	13.35299244
4.777	13.21135106
4.824	13.09216589
4.879	12.95497755
4.928	12.83490171
4.984	12.69993193
5.034	12.58104116
5.091	12.44762756
5.142	12.33055508
5.201	12.19767403
5.252	12.08517086
5.313	11.95334848
5.365	11.84347302
5.427	11.71535751
5.481	11.60647636
5.543	11.48544591
5.599	11.37937776
5.662	11.26315314
5.720	11.15822550
5.783	11.04992308
5.843	10.94708252
5.908	10.83823916
5.968	10.73989392
6.035	10.63244601
6.097	10.53501211
6.164	10.43191412
6.229	10.33385419
6.296	10.23480125
6.363	10.13760607
6.431	10.04090708
6.500	9.94456014
6.569	9.85011552
6.640	9.75467488
6.710	9.66229795
6.783	9.56715548
6.854	9.47690772
6.929	9.38341724
7.002	9.29421973
7.078	9.20543996
7.152	9.11518860
7.230	9.02493625
7.306	8.95109948
7.385	8.86131041
